ym,market_cap_log,circ_mv,float_ratio,mv_volatility_60d,avg_amount_20d,turnover_rate,amihud_illiquidity,amount_cv,zero_volume_ratio,log_amount_60d,turnover_rate_60d,amihud_60d,amount_cv_60d,turnover_std_20d,amount_ratio_10_60,volume_slope_20d,turnover_chg_20_60,vp_corr,volume_surge,up_down_volume_ratio,obv_factor,vr,mfi,tail_volume_ratio,vp_corr_60d,obv_slope_60d,vol_surge_5d,vwap_slope_20d,volatility_20d,volatility_60d,idiosyncratic_vol,volatility_120d,downside_vol_20d,return_skew_60d,return_kurt_60d,atr_ratio_20d,gk_vol_20d,vol_ratio_20_60,max_drawdown_20d,max_drawdown_60d,max_drawdown_120d,max_drawdown_250d,dd_current,dd_area_120d,dd_duration_120d,return_5d,return_10d,return_20d,return_60d,return_120d,return_250d,mom_3_1,mom_6_1,mom_12_1,mom_accel,price_52w_pos,rsi_14,macd_hist_norm,boll_pos_20,ma5_ma20_ratio,ma20_ma60_ratio,roe,roa,roe_ttm,roa_ttm,net_profit_margin,gross_profit_margin,revenue_growth_yoy,profit_growth_yoy,ocf_to_asset,div_yield_ttm,debt_to_asset,vp_divergence_20d,up_vol_shrink_ratio,down_vol_expand_ratio,turnover_zscore_20d,turnover_momentum_5_20,realized_vol_ratio_5_60,overnight_gap_ratio_20d,large_order_proxy_20d,vol_ma_ratio_5_20,price_level_log,shell_value_proxy,mktcap_rank_pct,microcap_liq_interact,strong_reversal_micro,gp_margin,roe_report,accrual_quality,cf_or_ratio,cf_np_ratio,ocf_stability,dupont_np_margin,dupont_asset_turn,dupont_leverage,dupont_roe_check,dupont_tax_burden,cash_to_asset,inventory_to_asset,ar_to_asset,asset_yoy,revenue_yoy,net_profit_yoy,profit_accel,revenue_accel,growth_persist,margin_trend
2023-09,0.131895,0.099382,-0.028958,0.064223,0.115637,-0.018929,0.136767,-0.023902,,0.142707,0.003846,0.144009,-0.037704,-0.020236,-0.073208,-0.013735,-0.060526,0.116356,-0.051501,0.093047,0.074636,-0.109137,0.00021,,0.019119,0.005704,0.038166,0.163179,-0.009245,0.052687,0.046322,0.078808,-0.045743,0.004121,0.024642,0.008919,-0.001691,-0.095003,-0.091573,-0.110481,-0.092082,-0.044297,-0.044297,-0.009318,0.106949,0.033125,-0.047881,-0.151435,-0.047503,0.036798,0.089713,0.01474,-0.093119,-0.124716,-0.093379,0.044108,-0.03589,-0.046282,0.073296,0.056562,0.095305,,,,,,,,,,,,0.0671,-0.010298,0.087811,-0.055417,0.045323,-0.086462,0.037247,0.066388,-0.038166,0.092379,-0.12917,0.12917,0.145819,-0.141493,-0.03138,-0.101946,-0.02157,0.024247,0.02157,0.026622,-0.060427,0.005756,0.07021,-0.102196,0.019226,0.006625,0.0082,-0.011168,-0.046057,-0.051886,-0.08365,-0.065377,-0.033864,-0.069821,-0.054375
2023-10,0.322548,0.305178,0.057796,0.080086,0.219733,-0.121285,0.246891,0.021517,,0.215887,-0.144603,0.263952,-0.029375,-0.085061,0.088098,0.06235,0.086836,-0.013033,0.001707,-0.018679,-0.038729,-0.007554,0.072882,,0.029343,0.000824,0.054524,0.014576,-0.006329,-0.074587,-0.080294,-0.104326,-0.003362,-0.040441,0.031802,-0.049734,-0.053487,0.125554,0.014289,-0.035233,0.043503,0.003895,0.003895,-0.002679,-0.052353,0.013414,0.013441,0.026222,-0.034727,-0.069624,-0.076138,0.022895,0.106008,0.094179,0.114131,-0.004336,0.074725,-0.049933,-0.023201,-0.025771,0.05855,,,,,,,,,,,,0.015347,-0.007134,0.005183,-0.007649,0.054414,0.078662,0.089435,-0.049092,-0.054524,0.034462,-0.32095,0.32095,0.302583,0.080659,0.034132,-0.135839,-0.020272,-0.036851,0.020272,-0.010461,-0.097132,-0.017307,0.139733,-0.137384,0.091186,0.016625,-0.010836,-0.107382,-0.090773,-0.072386,-0.034895,0.03449,-0.003282,-0.097674,0.011547
2023-11,0.069247,0.064285,-0.006322,0.127728,0.13691,0.102865,0.102049,0.085115,,0.137117,0.09804,0.092511,0.091898,0.115367,0.080712,0.093437,0.024709,-0.076355,0.010434,-0.023481,-0.063397,0.009525,0.030538,,-0.095151,-0.03545,0.055915,-0.000309,0.136309,0.15458,0.153962,0.128805,-0.124073,0.048492,0.039017,0.143238,0.149348,0.042453,-0.062269,-0.063568,-0.026422,-0.062957,-0.062957,-0.08625,0.001217,-0.024545,0.039068,0.042964,0.044969,0.024638,-0.02986,-0.013723,-0.004564,0.047756,0.011485,0.064747,0.024302,-0.047976,-0.02769,-0.046936,-0.019986,,,,,,,,,,,,-0.066967,0.044157,-0.047243,0.011663,0.054583,0.059697,-0.021103,-0.077184,-0.055915,0.045317,-0.068371,0.068371,0.09605,0.011892,-0.077061,0.06914,-0.01583,0.024496,0.01583,0.019162,0.033387,0.064719,-0.038077,0.072075,0.000662,0.006261,-0.024674,-0.044301,0.013758,0.021093,0.042901,0.014392,-0.002897,0.035019,0.036684
2023-12,-0.301544,-0.31153,-0.093355,0.358656,0.02794,0.430317,-0.157593,0.105347,,0.08213,0.478661,-0.155184,0.203351,0.379261,-0.125524,0.115979,-0.188818,-0.104472,0.157027,-0.070034,0.002006,0.084337,0.016658,,-0.275309,-0.219766,0.099128,0.181253,0.411035,0.511911,0.462696,0.506133,-0.387923,0.183531,-0.013905,0.454005,0.451357,-0.081209,-0.015862,-0.091732,-0.041945,-0.133806,-0.133806,-0.297033,-0.004537,0.327499,0.203215,-0.00941,0.225026,0.004057,0.087538,-0.279235,-0.039537,-0.089896,0.188433,0.13279,0.095332,-0.068523,-0.204717,0.036195,-0.007592,,,,,,,,,,,,-0.061508,-0.02788,-0.026443,0.155664,0.095073,0.074953,-0.050358,-0.042401,-0.099128,0.429364,0.299769,-0.299769,-0.237971,-0.069228,-0.182781,0.029944,-0.101998,0.165746,0.101998,0.064699,-0.022425,0.006025,-0.289182,0.036297,-0.244134,-0.083599,0.108661,0.299166,-0.176186,-0.050444,-0.004826,0.019482,0.045039,-0.019594,0.030509
2024-01,-0.435194,-0.432883,-0.150575,-0.277028,-0.418409,0.111173,-0.466739,0.08965,,-0.46264,0.065821,-0.491726,0.104518,0.133394,0.137814,0.191536,0.13064,0.072131,0.085248,-0.004191,-0.010174,0.093258,0.044522,,0.084244,-0.035768,0.03377,-0.216895,0.108152,-0.055752,-0.048424,-0.120174,-0.10267,-0.152807,0.234976,-0.014493,0.014107,0.28038,0.037639,0.197465,0.217456,0.261485,0.261485,0.296078,0.113484,0.119882,-0.074416,0.081217,0.203607,0.199954,0.070971,-0.100448,-0.114231,-0.037379,-0.096776,-0.261962,0.050676,0.076063,-0.00204,-0.051238,-0.281898,,,,,,,,,,,,0.11664,-0.145426,0.016103,0.066531,0.032359,0.339256,-0.008082,-0.082752,-0.03377,-0.346265,0.435542,-0.435542,-0.487258,-0.26021,0.195678,0.27015,0.028416,0.054233,-0.028416,0.084386,0.231314,0.074901,0.056312,0.266289,0.047113,0.124993,-0.075547,-0.04281,0.223781,0.193014,0.203476,0.07157,0.040934,0.189921,0.132211
2024-02,0.371154,0.355748,0.078458,-0.234696,0.254115,-0.207867,0.309276,0.07997,,0.201297,-0.220932,0.279122,-0.033102,-0.195229,0.111774,-0.140711,-0.049656,-0.274298,0.040281,-0.011456,0.009401,0.100368,0.204009,,-0.165739,-0.103423,-0.03702,-0.349371,-0.252654,-0.217648,-0.242643,-0.178683,0.311096,0.287178,0.058315,-0.273266,-0.21774,-0.19399,0.329411,0.284929,0.214628,0.05776,0.05776,-0.103757,-0.150864,-0.022524,-0.302333,0.315163,0.261922,0.079869,-0.017517,-0.010683,0.158002,0.168965,0.201756,-0.057229,0.345816,0.187985,-0.28721,-0.09181,-0.274339,,,,,,,,,,,,-0.216383,0.188428,-0.144987,0.045028,-0.036583,-0.265522,0.089024,-0.043888,0.037021,0.141987,-0.369519,0.369519,0.348868,0.325327,-0.120863,-0.124165,-0.019168,-0.051492,0.019168,-0.033891,-0.134434,0.054887,0.064955,-0.112387,0.035239,-0.05219,-0.026897,-0.155312,-0.101042,-0.082346,-0.082652,-0.017259,-0.02433,-0.071448,-0.045961
2024-03,-0.263214,-0.248887,-0.047454,0.365163,0.094659,0.415342,-0.093895,0.176107,,0.053749,0.403041,-0.147873,0.237881,0.39107,0.185866,0.066418,0.176807,-0.134359,-0.01665,-0.111874,-0.155008,0.155382,0.162481,,-0.089825,-0.129095,0.01612,-0.29892,0.41306,0.441622,0.438581,0.442558,-0.415655,-0.12658,-0.195921,0.421257,0.417342,0.144093,-0.17061,-0.233421,-0.269495,-0.209524,-0.209524,-0.291309,0.02193,-0.172054,0.06277,0.12721,-0.156796,-0.078254,-0.03057,0.290655,0.161982,0.084126,-0.123975,0.208355,0.102287,-0.048555,-0.048538,-0.063503,0.07343,,,,,,,,,,,,-0.167675,-0.011207,-0.221202,0.027306,0.018239,0.182848,0.075798,-0.139738,-0.01612,-0.029751,0.264598,-0.264598,-0.174547,0.137023,0.04588,0.265745,-0.102185,0.202987,0.102185,0.165637,0.222024,0.100344,-0.016687,0.26398,-0.114069,0.059758,0.001786,0.173885,0.09915,0.095877,0.097363,0.015378,-0.004881,0.149677,0.028533
2024-04,0.06015,0.084657,0.109526,0.091543,0.084944,0.029769,0.070795,-0.048158,,0.143083,0.080575,0.092448,0.08774,0.008656,-0.151614,-0.043656,-0.134258,0.03945,0.017742,0.127163,0.101105,-0.139773,-0.067643,,-0.047944,0.036621,0.017133,0.167226,0.03849,0.078721,0.068093,0.10692,-0.054331,0.022566,-0.074782,0.051221,0.022371,-0.081732,-0.126337,-0.15778,-0.102645,-0.087932,-0.087932,-0.072897,-0.006681,0.021168,-0.020994,-0.156214,-0.041847,-0.019831,-0.018968,-0.086977,-0.070526,-0.029244,0.02641,0.086112,-0.081046,-0.009862,0.070937,0.092085,0.128782,,,,,,,,,,,,-0.021058,0.087281,0.050175,0.016093,0.015327,0.043206,0.049032,0.062576,-0.017416,-0.025727,-0.059418,0.059418,0.06981,-0.132341,-0.039855,0.115259,-0.03907,0.065238,0.03907,0.064062,0.108754,0.030784,-0.008784,0.13592,-0.054492,-0.027373,-0.018424,0.014821,0.085755,-0.004979,-0.00655,-0.018238,-0.031789,0.064057,0.014127
2024-05,-0.136931,-0.10999,0.053854,0.08909,-0.140284,0.020313,-0.178954,0.074238,,-0.149346,0.009364,-0.176903,0.089518,0.042103,-0.031911,-0.086896,0.039828,0.021034,-0.111885,0.108079,0.093603,-0.074364,-0.117867,,0.041066,0.083443,-0.090196,0.045554,0.117341,0.113094,0.121099,0.085118,-0.137642,-0.055129,0.035197,0.132091,0.091147,0.029467,-0.249507,-0.215214,-0.233244,-0.22073,-0.22073,-0.175605,-0.138053,-0.20256,-0.250415,-0.113006,-0.160046,-0.222859,-0.269576,0.182113,0.217918,0.268019,0.155077,0.22077,-0.139797,0.107319,0.206491,0.203876,0.122948,,,,,,,,,,,,0.002389,0.04356,0.031896,-0.101536,-0.086787,-0.106951,0.033456,-0.052501,0.090196,-0.182217,0.138565,-0.138565,-0.167752,-0.134706,0.07125,0.085584,-0.048202,0.052029,0.048202,0.080648,0.131154,-0.0402,0.081071,0.082736,-0.008763,0.082673,0.031203,-0.030774,0.051418,-0.015136,0.025191,-4e-06,-0.002227,0.030021,0.054594
2024-06,0.038727,0.015958,-0.009492,-0.020754,0.0931,0.064551,0.071979,0.041438,,0.053551,0.051873,0.033215,0.009609,0.058384,0.114688,0.15806,0.052035,-0.151,0.066682,-0.13616,-0.049271,0.177584,0.087304,,-0.075811,-0.1238,0.035175,-0.220245,0.024285,0.034393,0.053566,0.022855,0.022407,0.054207,-0.020629,0.053424,0.083186,0.00169,0.121343,0.178382,0.182768,0.174455,0.174455,0.100191,0.1564,0.024512,0.078505,0.165916,0.239167,0.211512,0.172882,-0.177531,-0.167318,-0.132661,-0.05442,-0.174656,0.125696,0.072635,-0.092935,-0.105931,-0.223653,,,,,,,,,,,,-0.086709,0.016947,-0.078276,0.064329,0.030959,0.02421,0.070458,-0.023021,-0.035175,0.28115,-0.03906,0.03906,0.060973,0.15823,-0.070085,-0.165326,0.022642,-0.065638,-0.022642,-0.095465,-0.119838,-0.128604,-0.109392,-0.172686,-0.015516,-0.085927,0.01134,0.040399,-0.157368,-0.04503,-0.027068,0.027803,0.039585,-0.115039,-0.044319
2024-07,0.154791,0.125198,-0.023861,0.044111,0.250758,0.159559,0.2127,0.092452,,0.243492,0.138422,0.206284,0.055974,0.167183,0.140526,0.176261,0.040819,-0.125831,0.096665,-0.070953,-0.095834,0.02375,0.049169,,-0.190673,-0.085299,0.127236,0.043582,0.144625,0.101481,0.098717,0.048688,-0.088046,0.12481,0.088191,0.130907,0.126797,0.078903,-0.066063,0.044359,0.073191,0.067479,0.067479,0.046419,0.115489,-0.020546,0.020094,0.093381,0.110924,0.1891,0.085088,-0.066709,-0.156782,-0.054721,-0.133069,-0.06434,0.042851,-0.004759,0.036127,-0.028688,-0.044083,,,,,,,,,,,,-0.116234,0.069277,-0.068925,0.055222,0.123022,0.192526,0.016925,-0.077082,-0.127236,0.253787,-0.153135,0.153135,0.202524,0.100952,-0.038533,-0.066749,-0.00366,0.03312,0.00366,0.010081,-0.077411,0.018122,-0.025096,-0.07087,0.006674,-0.042746,0.035095,0.032549,-0.128398,-0.078294,-0.035524,0.016169,0.013732,-0.067339,-0.019931
2024-08,-0.014434,-0.028549,-0.017777,-0.148202,-0.088591,-0.103389,-0.045319,0.019522,,-0.095278,-0.107594,-0.056378,0.005017,-0.070573,0.059015,0.081865,0.018101,0.103675,0.002637,-0.064174,-0.079827,0.051511,0.064822,,0.114317,-0.11355,0.07489,-0.096069,-0.145591,-0.172615,-0.139409,-0.167821,0.132864,-0.087684,-0.058625,-0.190787,-0.181097,0.004757,0.100375,0.202176,0.360358,0.382946,0.382946,0.306903,0.189023,-0.094116,0.025632,0.125579,0.17562,0.357726,0.359537,-0.165919,-0.30904,-0.334452,-0.275174,-0.382768,0.02309,-0.0286,0.015702,-0.214421,-0.151313,,,,,,,,,,,,0.088695,-0.085645,0.027852,-0.014391,0.078243,-0.029974,0.065265,-0.030985,-0.07489,0.001746,0.012236,-0.012236,-0.037039,0.105503,0.067207,-0.113252,0.032311,-0.114073,-0.032311,-0.091526,-0.073105,-0.098954,-0.007316,-0.116098,0.027923,0.062711,-0.055542,0.026856,-0.010997,0.065054,0.009267,0.01934,0.026405,0.00812,-0.048665
2024-09,0.235923,0.196039,-0.039909,-0.098231,0.043385,-0.270796,0.095367,0.062191,,0.033595,-0.28544,0.130119,-0.082239,-0.256633,0.078125,-0.062278,-0.000621,0.059559,0.122168,0.074035,0.028436,-0.076975,-0.031996,,0.106984,0.169813,0.121005,0.103922,-0.167177,-0.248531,-0.248221,-0.34462,0.11534,0.032392,0.020659,-0.195517,-0.206849,0.136804,0.065152,-0.044968,-0.031639,0.150618,0.150618,0.268915,0.127498,-0.033468,-0.074931,-0.152926,-0.231344,0.011022,0.084495,0.105835,-0.122378,-0.134993,-0.211109,-0.150627,-0.058687,-0.004166,0.056381,0.067616,0.169971,,,,,,,,,,,,0.133357,-0.026435,0.188696,0.097513,0.119059,0.028082,-0.056817,-0.092436,-0.121005,0.170899,-0.235547,0.235547,0.162334,-0.28094,-0.126791,-0.368645,0.085056,-0.210948,-0.085056,-0.226365,-0.290804,-0.15384,-0.000931,-0.360291,0.112265,-0.083667,-0.031344,-0.189087,-0.151942,-0.122865,-0.126253,-0.047224,-0.019772,-0.167287,-0.068204
2024-10,0.285016,0.26415,0.031863,0.223113,0.346593,0.123989,0.247412,0.013816,,0.321179,0.086661,0.247061,0.115141,0.117969,0.218349,0.264519,0.159004,0.131343,0.166161,-0.039761,-0.033181,0.005008,0.074843,,0.085609,-0.01258,0.128782,-0.205593,0.166421,0.169589,0.214302,0.137955,-0.043687,0.145553,-0.137375,0.18274,0.214364,0.015843,0.11392,0.113143,0.152486,0.302103,0.302103,0.130922,0.308024,0.140099,0.169925,0.243745,0.206871,0.281207,0.320456,-0.016537,-0.124202,-0.166679,-0.09524,-0.301778,0.113322,-0.133078,-0.134865,-0.175701,-0.210098,,,,,,,,,,,,-0.055359,0.033401,-0.044721,0.140219,0.126087,0.039258,0.043244,0.00212,-0.128044,0.157648,-0.281873,0.281873,0.276044,0.033196,0.030709,-0.014819,-0.005887,-0.010229,0.005887,-0.010641,-0.001365,0.015775,0.069282,-0.011009,0.000708,0.030193,0.015302,0.031648,-0.049764,-0.004499,0.029363,0.042658,0.035872,-0.026051,0.030275
2024-11,-0.174168,-0.163616,-0.054846,0.277763,0.006532,0.27181,-0.130575,0.124709,,-0.015817,0.271018,-0.149352,0.160305,0.262622,0.097245,0.102243,0.079158,-0.065982,0.076119,-0.134745,-0.150493,0.163894,0.112176,,-0.031319,-0.182957,0.102728,-0.173906,0.290755,0.321941,0.306716,0.325425,-0.278405,0.02761,-0.051918,0.29855,0.323564,0.090781,-0.005443,0.007283,0.025054,-0.103122,-0.103122,-0.278749,0.047533,0.177587,0.170884,0.182121,0.320561,0.237816,-0.106722,-0.246919,-0.126319,0.16717,0.169469,0.102655,0.102937,-0.036141,-0.161459,-0.13383,-0.260814,,,,,,,,,,,,-0.051299,-0.053981,-0.123292,0.095511,0.101805,0.053311,0.102502,-0.111184,-0.102532,0.009053,0.174862,-0.174862,-0.15425,0.180651,0.005465,0.220721,-0.110867,0.173564,0.110867,0.163337,0.168122,0.093066,-0.038563,0.219696,-0.017513,0.027156,0.023643,0.061612,0.079681,0.066217,0.099745,0.047156,0.029348,0.0824,0.068392
2024-12,0.164752,0.155711,-0.016336,0.039518,0.157866,0.018059,0.142221,0.054319,,0.169841,0.034576,0.143122,0.096812,0.031398,-0.019259,0.022629,-0.043791,-0.092558,0.130283,-0.004219,-0.007796,0.000112,0.085308,,-0.08737,0.093408,0.09449,0.051824,0.020621,0.08528,0.07259,0.079445,0.004683,0.065634,-0.025992,0.003871,0.002095,-0.054426,0.051318,-0.013112,-0.023282,-0.013838,-0.013838,-0.049366,0.000836,0.032462,0.031558,0.034363,0.017201,0.068969,0.039827,-0.007304,-0.061185,-0.01452,-0.099563,0.013534,0.061935,-0.072297,-0.035423,-0.058953,0.048918,,,,,,,,,,,,-0.118406,0.124968,-0.079888,0.133844,0.095818,-0.015552,0.090801,-0.082714,-0.095062,-0.104216,-0.163363,0.163363,0.15922,0.125463,0.016562,0.08006,-0.064518,0.065293,0.064518,0.077543,0.069137,0.092814,0.138112,0.080871,0.046048,0.07461,-0.035621,-0.078295,0.079576,0.030124,0.016743,0.002142,0.008506,0.007215,0.035392
2025-01,0.187042,0.179342,0.06206,-0.304202,-0.007581,-0.247159,0.095451,0.018188,,-0.049051,-0.28216,0.095392,-0.169521,-0.195204,0.078177,-0.08568,0.179944,0.034962,0.06926,-0.086239,-0.124792,0.094775,-0.011611,,0.085995,-0.025533,-0.064969,-0.248554,-0.264396,-0.325309,-0.278392,-0.38446,0.277364,-0.053242,-0.004531,-0.293325,-0.264098,0.083122,0.223592,0.318123,0.29838,0.262485,0.262485,0.274295,-0.055024,0.205238,0.063715,0.189143,0.079693,-0.096863,0.146616,-0.018912,0.203717,-0.11265,0.223057,-0.262568,0.055797,0.087998,-0.167793,-0.004411,-0.234433,,,,,,,,,,,,0.031893,-0.038439,-0.014783,0.087368,-0.064888,0.024509,-0.016736,-0.018455,0.064969,-0.051822,-0.184534,0.184534,0.138716,0.215261,-0.001013,-0.216322,0.11458,-0.197301,-0.11458,-0.143804,-0.182214,-0.078762,0.041861,-0.223237,0.128994,0.011959,-0.056595,-0.186701,-0.015838,-0.002557,-0.068213,-0.021948,0.009,-0.026157,-0.043425
2025-02,0.046282,0.041335,-0.042627,0.331635,0.257516,0.312351,0.104663,0.169348,,0.251322,0.293005,0.105482,0.160219,0.311234,0.133643,0.092241,0.105457,-0.153692,0.015663,-0.160474,-0.180143,0.129415,0.176025,,-0.161793,-0.106558,0.067886,-0.194955,0.351352,0.341644,0.320672,0.370159,-0.307776,0.069315,-0.033021,0.351442,0.355506,0.151277,-0.135171,-0.125877,-0.13255,-0.067985,-0.067985,-0.175665,0.196403,-0.029816,0.09006,0.267411,0.090005,0.274451,0.192232,0.099389,-0.187822,-0.113027,-0.255076,0.06807,0.171398,-0.140674,-0.167824,-0.246781,-0.077109,,,,,,,,,,,,-0.172423,0.002161,-0.223287,0.001836,0.066798,0.064502,0.111729,-0.13864,-0.067542,0.060407,-0.047353,0.047353,0.082958,0.209465,0.053378,0.195491,-0.037881,0.110025,0.037881,0.082601,0.181109,0.051592,0.036192,0.199947,-0.081233,0.007556,0.035312,0.063676,0.093927,0.062511,0.070329,0.022878,-0.015463,0.077826,0.048123
2025-03,0.152395,0.142151,0.029867,0.109464,0.252751,0.149363,0.220252,0.076097,,0.246762,0.15127,0.206257,0.075944,0.14435,-0.026136,-0.032017,0.002409,-0.114898,-0.038707,-0.021553,-0.028646,-0.00573,0.023,,-0.13229,-0.058994,-0.060272,0.000224,0.096574,0.127812,0.104448,0.12465,-0.078134,0.08568,0.004727,0.097535,0.089941,-0.018722,-0.059584,-0.071309,-0.052294,-0.03103,-0.03103,-0.079744,-0.050246,-0.051931,-0.014274,0.006159,0.004079,0.040456,0.032393,-0.017296,-0.030033,-0.021247,-0.024382,0.030875,-0.016395,0.032771,-0.029799,0.036125,-0.03053,,,,,,,,,,,,-0.100462,0.04321,-0.085433,-0.033375,-0.060689,-0.061009,0.094156,-0.020137,0.059041,0.108715,-0.150491,0.150491,0.197571,0.038703,-0.007238,-0.079417,-0.001914,-0.00093,0.001914,-0.012483,-0.040506,-0.040985,0.023432,-0.080901,-0.026323,-0.03975,0.045505,0.116884,-0.080749,-0.029934,-0.014285,0.025889,0.026845,-0.031475,-0.002153
2025-04,0.319914,0.299875,0.012571,0.112107,0.288667,-0.001035,0.308834,-0.055245,,0.328729,0.05222,0.32935,-0.042365,-0.016457,-0.124424,0.044977,-0.167119,-0.01675,0.072122,-0.049763,-0.05743,0.013049,-0.017171,,-0.081568,-0.009099,-0.002205,0.042629,-0.009523,0.06759,0.071342,0.066652,0.030132,0.090597,-0.113667,0.00021,0.003946,-0.168255,0.028632,-0.066211,0.016605,0.04785,0.04785,0.073019,0.132601,0.026403,0.010471,0.039752,0.057746,0.157895,0.140351,-0.082175,-0.191909,-0.13453,-0.152623,-0.04751,0.001988,-0.033613,-0.013416,0.007812,0.037961,,,,,,,,,,,,-0.091709,0.077651,-0.027662,0.06446,-0.002205,-0.03151,0.01926,-0.006368,0.001751,0.214592,-0.320359,0.320359,0.325927,0.115001,-0.043537,-0.140766,0.01471,-0.044737,-0.01471,-0.056691,-0.107393,-0.062385,0.007548,-0.132722,0.043603,-0.06158,0.007005,-0.033991,-0.126885,-0.097034,-0.080422,-0.037137,-0.022204,-0.077142,-0.018192
2025-05,0.177264,0.186005,0.048871,-0.149872,0.103645,-0.09267,0.1426,0.044761,,0.06113,-0.134178,0.102389,0.048059,-0.047477,0.178974,0.096954,0.162329,-0.008599,0.100361,-0.041852,-0.011713,0.011144,0.212851,,-0.088616,0.001474,0.132485,0.108593,-0.048522,-0.136378,-0.021283,-0.16116,0.067881,0.196121,-0.156313,-0.068725,-0.027254,0.083207,0.11361,0.177962,0.169708,0.148257,0.148257,0.118636,0.046889,0.082201,0.173749,0.053719,0.20171,0.106626,-0.046626,-0.239322,-0.104062,0.072641,0.101576,-0.148484,0.241379,-0.138276,-0.1787,-0.184813,-0.114046,,,,,,,,,,,,-0.011952,0.014379,-0.04406,0.09818,0.134283,0.041431,-0.015766,-0.063999,-0.132315,-0.10474,-0.176253,0.176253,0.171592,-0.002709,-0.027459,-0.135427,0.020729,-0.084649,-0.020729,-0.111112,-0.082351,-0.095807,0.092246,-0.139277,0.103333,0.049077,-0.054181,-0.156848,0.016138,0.005567,-0.059049,-0.014821,0.032624,-0.060904,-0.055291
2025-06,0.035384,0.040792,0.035348,0.089975,0.162864,0.13785,0.100459,0.104069,,0.15062,0.133077,0.05817,0.127179,0.149549,0.075524,0.07575,0.069647,-0.033228,0.023208,-0.012094,0.002699,0.003216,0.054639,,-0.105741,0.020863,0.065363,-0.043353,0.139302,0.102789,0.15072,0.111774,-0.135648,0.178953,-0.20794,0.122133,0.116889,0.121329,-0.083993,-0.055956,-0.042656,-0.032342,-0.032342,-0.058322,0.054851,0.009725,0.04966,0.066194,0.067777,0.056172,0.141946,-0.038282,-0.007757,-0.127419,0.026008,0.03222,0.058301,-0.037062,0.003434,-0.080444,-0.046033,,,,,,,,,,,,-0.023457,-0.010268,-0.047624,0.020786,0.066009,0.109601,0.098534,-0.085036,-0.065714,-0.040624,-0.034181,0.034181,0.07537,0.056009,0.097747,0.008437,-0.009714,0.024337,0.009714,0.029457,0.025126,-0.036186,0.069161,-0.000833,-0.001486,0.059877,0.03904,0.017604,0.017698,-0.022015,-0.050153,-0.032574,-0.023078,0.00082,-0.05833
2025-07,-0.146647,-0.143909,-0.044393,-0.056787,-0.138447,-0.006721,-0.166285,0.088689,,-0.170421,-0.028647,-0.166174,0.105704,0.028935,0.055726,0.100158,0.038666,0.017557,-0.012291,-0.026212,-0.010987,0.060605,-0.027795,,0.014238,0.010599,0.014532,-0.035849,-0.024711,-0.059968,-0.047184,-0.132397,0.024276,-0.017694,0.04873,-0.035726,-0.022079,0.078876,0.004595,0.023598,0.115128,0.071901,0.071901,0.077779,0.007063,-0.025331,0.071238,0.046081,0.06972,0.044611,-0.100014,-0.001486,-0.021779,0.118622,-0.020932,-0.071632,-0.013777,-0.011105,-0.000631,0.006507,-0.034601,,,,,,,,,,,,0.02719,-0.051536,-0.041933,-0.012511,0.018448,0.011442,0.028887,-0.078411,-0.014614,-0.245307,0.146372,-0.146372,-0.162012,0.090561,-0.021969,-0.001871,0.013145,-0.002383,-0.013145,0.007144,-0.00531,0.027596,0.051157,0.000975,0.050267,0.061737,-0.109093,-0.063334,0.109228,0.121517,0.038508,0.040543,0.084621,0.052016,-0.010228
2025-08,0.015737,-0.002388,-0.05374,0.003654,0.090791,0.131266,0.082056,0.027398,,0.105052,0.147625,0.073636,0.006892,0.119864,-0.056499,-0.026079,-0.010185,-0.03484,-0.060311,0.055377,0.055456,-0.009018,-0.022952,,-0.027203,0.015721,-0.053444,0.039601,0.023068,0.067195,0.071806,0.110794,-0.075117,-0.027242,-0.007777,0.042191,0.040206,-0.049284,-0.098466,-0.119188,-0.121213,-0.093374,-0.093374,-0.024094,0.029766,-0.056977,-0.035349,-0.071021,-0.035142,0.056669,0.054787,0.013453,-0.096654,-0.090535,-0.112725,0.093325,-0.05081,0.036094,0.056028,0.048275,0.035514,,,,,,,,,,,,-0.070976,0.057584,-0.044006,-0.055555,-0.054118,-0.045587,0.042078,0.000596,0.053803,-0.029157,-0.014458,0.014458,0.054542,-0.033532,-0.094228,0.060465,0.005094,0.027802,-0.005094,0.02502,0.028818,0.029113,-0.037917,0.059269,0.022743,-0.005826,-0.057937,-0.002899,0.097182,0.081847,0.019908,0.025285,0.038177,0.051638,-0.016465
