date,MA15_on_f0,MA15_off_f0,MA15_on_f10,MA15_off_f10,MA15_on_f18,MA15_off_f18,MA15_on_f30,MA15_off_f30,MA20_on_f0,MA20_off_f0,MA20_on_f10,MA20_off_f10,MA20_on_f18,MA20_off_f18,MA20_on_f30,MA20_off_f30,MA50_on_f0,MA50_off_f0,MA50_on_f10,MA50_off_f10,MA50_on_f18,MA50_off_f18,MA50_on_f30,MA50_off_f30,MA100_on_f0,MA100_off_f0,MA100_on_f10,MA100_off_f10,MA100_on_f18,MA100_off_f18,MA100_on_f30,MA100_off_f30,MA200_on_f0,MA200_off_f0,MA200_on_f10,MA200_off_f10,MA200_on_f18,MA200_off_f18,MA200_on_f30,MA200_off_f30
2006-02-16,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926,0.9903183093095926
2006-02-17,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654,0.971644591892654
2006-02-20,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345,0.9677670202356345
2006-02-21,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279,0.9887924711101279
2006-02-22,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834,0.9871003203284834
2006-02-23,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327,0.9784314743939327
2006-02-24,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797,0.9883732553331797
2006-02-27,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494,0.9849400701587494
2006-02-28,0.9800571152202279,0.9849400701587494,0.9800571152202279,0.9844517746648973,0.9800571152202279,0.9840611382698156,0.9800571152202279,0.9834751836771929,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279,0.9800571152202279
2006-03-01,0.9927870071876957,0.9847934615332181,0.9927870071876957,0.9855985896872292,0.9927870071876957,0.9862417684362735,0.9927870071876957,0.9872049969362297,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957,0.9927870071876957
2006-03-02,0.9632034243634218,0.9847934615332181,0.9632034243634218,0.9826616518245859,0.9632034243634218,0.9809518304441259,0.9632034243634218,0.9783798227810611,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218,0.9632034243634218
2006-03-03,0.9599772557910882,0.9847934615332181,0.9599772557910882,0.9823325175982983,0.9599772557910882,0.9803604196792401,0.9599772557910882,0.9773967225896926,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882,0.9599772557910882
2006-03-06,0.9463127242889402,0.9847934615332181,0.9463127242889402,0.9809342434671842,0.9463127242889402,0.9778485790743471,0.9463127242889402,0.9732229773602026,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402,0.9463127242889402
2006-03-07,0.9133750834951311,0.9847934615332181,0.9133750834951311,0.9775199747033412,0.9133750834951311,0.9717222273981102,0.9133750834951311,0.9630606912518788,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311,0.9133750834951311
2006-03-08,0.9073344381821139,0.9847934615332181,0.9073344381821139,0.9768734876729553,0.9073344381821139,0.970565452600527,0.9073344381821139,0.961149918288213,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139,0.9073344381821139
2006-03-09,0.91276231924995,0.9847934615332181,0.91276231924995,0.9774578756214648,0.91276231924995,0.9716105584096351,0.91276231924995,0.9628748635427813,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995,0.91276231924995
2006-03-10,0.9234954666842643,0.9847934615332181,0.9234954666842643,0.9786072656947205,0.9234954666842643,0.9736670840213946,0.9234954666842643,0.9662715893891195,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643,0.9234954666842643
2006-03-13,0.9419798056505477,0.9847934615332181,0.9419798056505477,0.9805660093016507,0.9419798056505477,0.9771750239655688,0.9419798056505477,0.9720737483285303,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477,0.9419798056505477
2006-03-14,0.9400556173343434,0.9847934615332181,0.9400556173343434,0.9803657084409478,0.9400556173343434,0.9768157292381341,0.9400556173343434,0.9714780499055485,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434,0.9400556173343434
2006-03-15,0.9572540287027691,0.9847934615332181,0.9572540287027691,0.9821592972919008,0.9572540287027691,0.9800324986695431,0.9572540287027691,0.9768100362783492,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691,0.9572540287027691
2006-03-16,0.9562751028570022,0.9847934615332181,0.9562751028570022,0.9820588577960145,0.9562751028570022,0.9798520990676641,0.9562751028570022,0.9765103589004812,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022,0.9562751028570022
2006-03-17,0.9482499463237221,0.9847934615332181,0.9482499463237221,0.98123470415705,0.9482499463237221,0.9783719559988151,0.9482499463237221,0.9740518670512843,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221,0.9482499463237221
2006-03-20,0.9636695800643835,0.9847934615332181,0.9636695800643835,0.9828303045375603,0.9636695800643835,0.9812356574003098,0.9636695800643835,0.9788036278373201,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835,0.9636695800643835
2006-03-21,0.9632332654431416,0.9847934615332181,0.9632332654431416,0.9827858055473524,0.9632332654431416,0.9811556891776414,0.9632332654431416,0.9786706778066296,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416,0.9632332654431416
2006-03-22,0.9820102191232611,0.9847934615332181,0.9820102191232611,0.9847016159964187,0.9820102191232611,0.9845984281341659,0.9820102191232611,0.9843940434682626,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611,0.9820102191232611
2006-03-23,0.9852849436045332,0.9847934615332181,0.9852849436045332,0.9850299859487733,0.9852849436045332,0.9851894321100187,0.9852849436045332,0.9853788456252837,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332,0.9852849436045332
2006-03-24,0.9739063313093453,0.9847934615332181,0.9739063313093453,0.9838924191583744,0.9739063313093453,0.9831414804403511,0.9739063313093453,0.9819649366070767,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453,0.9739063313093453
2006-03-27,0.9846465032701462,0.9847934615332181,0.9846465032701462,0.9849774489433726,0.9846465032701462,0.9850930434192624,0.9846465032701462,0.9852136491186151,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462,0.9846465032701462
2006-03-28,0.9435058294506092,0.9847934615332181,0.9435058294506092,0.9808619987983715,0.9435058294506092,0.9776843637962812,0.9435058294506092,0.9728643379964008,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092,0.9435058294506092
2006-03-29,0.9426919345236715,0.9847934615332181,0.9426919345236715,0.9807773868564069,0.9426919345236715,0.9775325557020221,0.9426919345236715,0.9726125718733165,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715,0.9426919345236715
2006-03-30,0.9315097350663051,0.9847934615332181,0.9315097350663051,0.9796139899966848,0.9315097350663051,0.9754453695806077,0.9315097350663051,0.9691514365728671,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051,0.9315097350663051
2006-03-31,0.9451493049127764,0.9992132348294944,0.9451493049127764,0.9939579232226635,0.9451493049127764,0.9897282640571369,0.9451493049127764,0.9833421725505245,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764,0.9451493049127764
2006-04-03,0.9610668624784713,1.016038761896588,0.9610668624784713,1.0106951996608948,0.9610668624784713,1.006394511895188,0.9610668624784713,0.9999011764855257,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713,0.9610668624784713
2006-04-04,0.9819063651831689,1.038070259759304,0.9819063651831689,1.0326108292276461,0.9819063651831689,1.0282168865617605,0.9819063651831689,1.0215827514990095,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689,0.9819063651831689
2006-04-05,0.9916765964610751,1.0483993368283506,0.9916765964610751,1.042885583500924,0.9916765964610751,1.0384479199288605,0.9916765964610751,1.0317477734456828,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751,0.9916765964610751
2006-04-06,0.9905772099212331,1.0472370666654756,0.9905772099212331,1.0417294259620775,0.9905772099212331,1.0372966820458946,0.9905772099212331,1.0306039634387854,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331,0.9905772099212331
2006-04-07,0.9839283186035965,1.0402078665482903,0.9839283186035965,1.0347371938914884,0.9839283186035965,1.0303342031659126,0.9839283186035965,1.0236864070122904,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965,0.9839283186035965
